query,issue,type,rank_per_issue_type,first_appearance,state,url
healthcare,healthcare,claim,3,2017-01,DC,https://trends.google.com/trends/explore?date=2015-01-01%202025-05-10&geo=US-DC&q=healthcare&hl=en
people,housing,claim,3,2017-03,AK,https://trends.google.com/trends/explore?date=2015-01-01%202025-05-10&geo=US-AK&q=people&hl=en
people,housing,claim,3,2017-03,AL,https://trends.google.com/trends/explore?date=2015-01-01%202025-05-10&geo=US-AL&q=people&hl=en
people,housing,claim,3,2017-03,AR,https://trends.google.com/trends/explore?date=2015-01-01%202025-05-10&geo=US-AR&q=people&hl=en
people,housing,claim,3,2017-03,AZ,https://trends.google.com/trends/explore?date=2015-01-01%202025-05-10&geo=US-AZ&q=people&hl=en
people,housing,claim,3,2017-03,CA,https://trends.google.com/trends/explore?date=2015-01-01%202025-05-10&geo=US-CA&q=people&hl=en
people,housing,claim,3,2017-03,CO,https://trends.google.com/trends/explore?date=2015-01-01%202025-05-10&geo=US-CO&q=people&hl=en
people,housing,claim,3,2017-03,CT,https://trends.google.com/trends/explore?date=2015-01-01%202025-05-10&geo=US-CT&q=people&hl=en
people,housing,claim,3,2017-03,DE,https://trends.google.com/trends/explore?date=2015-01-01%202025-05-10&geo=US-DE&q=people&hl=en
people,housing,claim,3,2017-03,FL,https://trends.google.com/trends/explore?date=2015-01-01%202025-05-10&geo=US-FL&q=people&hl=en
people,housing,claim,3,2017-03,GA,https://trends.google.com/trends/explore?date=2015-01-01%202025-05-10&geo=US-GA&q=people&hl=en
people,housing,claim,3,2017-03,HI,https://trends.google.com/trends/explore?date=2015-01-01%202025-05-10&geo=US-HI&q=people&hl=en
people,housing,claim,3,2017-03,IA,https://trends.google.com/trends/explore?date=2015-01-01%202025-05-10&geo=US-IA&q=people&hl=en
people,housing,claim,3,2017-03,ID,https://trends.google.com/trends/explore?date=2015-01-01%202025-05-10&geo=US-ID&q=people&hl=en
people,housing,claim,3,2017-03,IL,https://trends.google.com/trends/explore?date=2015-01-01%202025-05-10&geo=US-IL&q=people&hl=en
people,housing,claim,3,2017-03,IN,https://trends.google.com/trends/explore?date=2015-01-01%202025-05-10&geo=US-IN&q=people&hl=en
people,housing,claim,3,2017-03,KS,https://trends.google.com/trends/explore?date=2015-01-01%202025-05-10&geo=US-KS&q=people&hl=en
people,housing,claim,3,2017-03,KY,https://trends.google.com/trends/explore?date=2015-01-01%202025-05-10&geo=US-KY&q=people&hl=en
people,housing,claim,3,2017-03,LA,https://trends.google.com/trends/explore?date=2015-01-01%202025-05-10&geo=US-LA&q=people&hl=en
people,housing,claim,3,2017-03,MA,https://trends.google.com/trends/explore?date=2015-01-01%202025-05-10&geo=US-MA&q=people&hl=en
people,housing,claim,3,2017-03,MD,https://trends.google.com/trends/explore?date=2015-01-01%202025-05-10&geo=US-MD&q=people&hl=en
people,housing,claim,3,2017-03,ME,https://trends.google.com/trends/explore?date=2015-01-01%202025-05-10&geo=US-ME&q=people&hl=en
people,housing,claim,3,2017-03,MI,https://trends.google.com/trends/explore?date=2015-01-01%202025-05-10&geo=US-MI&q=people&hl=en
people,housing,claim,3,2017-03,MN,https://trends.google.com/trends/explore?date=2015-01-01%202025-05-10&geo=US-MN&q=people&hl=en
people,housing,claim,3,2017-03,MO,https://trends.google.com/trends/explore?date=2015-01-01%202025-05-10&geo=US-MO&q=people&hl=en
people,housing,claim,3,2017-03,MS,https://trends.google.com/trends/explore?date=2015-01-01%202025-05-10&geo=US-MS&q=people&hl=en
people,housing,claim,3,2017-03,MT,https://trends.google.com/trends/explore?date=2015-01-01%202025-05-10&geo=US-MT&q=people&hl=en
people,housing,claim,3,2017-03,NC,https://trends.google.com/trends/explore?date=2015-01-01%202025-05-10&geo=US-NC&q=people&hl=en
people,housing,claim,3,2017-03,ND,https://trends.google.com/trends/explore?date=2015-01-01%202025-05-10&geo=US-ND&q=people&hl=en
people,housing,claim,3,2017-03,NE,https://trends.google.com/trends/explore?date=2015-01-01%202025-05-10&geo=US-NE&q=people&hl=en
people,housing,claim,3,2017-03,NH,https://trends.google.com/trends/explore?date=2015-01-01%202025-05-10&geo=US-NH&q=people&hl=en
people,housing,claim,3,2017-03,NJ,https://trends.google.com/trends/explore?date=2015-01-01%202025-05-10&geo=US-NJ&q=people&hl=en
people,housing,claim,3,2017-03,NM,https://trends.google.com/trends/explore?date=2015-01-01%202025-05-10&geo=US-NM&q=people&hl=en
people,housing,claim,3,2017-03,NV,https://trends.google.com/trends/explore?date=2015-01-01%202025-05-10&geo=US-NV&q=people&hl=en
people,housing,claim,3,2017-03,NY,https://trends.google.com/trends/explore?date=2015-01-01%202025-05-10&geo=US-NY&q=people&hl=en
people,housing,claim,3,2017-03,OH,https://trends.google.com/trends/explore?date=2015-01-01%202025-05-10&geo=US-OH&q=people&hl=en
people,housing,claim,3,2017-03,OK,https://trends.google.com/trends/explore?date=2015-01-01%202025-05-10&geo=US-OK&q=people&hl=en
people,housing,claim,3,2017-03,OR,https://trends.google.com/trends/explore?date=2015-01-01%202025-05-10&geo=US-OR&q=people&hl=en
people,housing,claim,3,2017-03,PA,https://trends.google.com/trends/explore?date=2015-01-01%202025-05-10&geo=US-PA&q=people&hl=en
people,housing,claim,3,2017-03,RI,https://trends.google.com/trends/explore?date=2015-01-01%202025-05-10&geo=US-RI&q=people&hl=en
people,housing,claim,3,2017-03,SC,https://trends.google.com/trends/explore?date=2015-01-01%202025-05-10&geo=US-SC&q=people&hl=en
people,housing,claim,3,2017-03,SD,https://trends.google.com/trends/explore?date=2015-01-01%202025-05-10&geo=US-SD&q=people&hl=en
people,housing,claim,3,2017-03,TN,https://trends.google.com/trends/explore?date=2015-01-01%202025-05-10&geo=US-TN&q=people&hl=en
people,housing,claim,3,2017-03,TX,https://trends.google.com/trends/explore?date=2015-01-01%202025-05-10&geo=US-TX&q=people&hl=en
people,housing,claim,3,2017-03,UT,https://trends.google.com/trends/explore?date=2015-01-01%202025-05-10&geo=US-UT&q=people&hl=en
people,housing,claim,3,2017-03,VA,https://trends.google.com/trends/explore?date=2015-01-01%202025-05-10&geo=US-VA&q=people&hl=en
people,housing,claim,3,2017-03,VT,https://trends.google.com/trends/explore?date=2015-01-01%202025-05-10&geo=US-VT&q=people&hl=en
people,housing,claim,3,2017-03,WA,https://trends.google.com/trends/explore?date=2015-01-01%202025-05-10&geo=US-WA&q=people&hl=en
people,housing,claim,3,2017-03,WI,https://trends.google.com/trends/explore?date=2015-01-01%202025-05-10&geo=US-WI&q=people&hl=en
people,housing,claim,3,2017-03,WV,https://trends.google.com/trends/explore?date=2015-01-01%202025-05-10&geo=US-WV&q=people&hl=en
people,housing,claim,3,2017-03,WY,https://trends.google.com/trends/explore?date=2015-01-01%202025-05-10&geo=US-WY&q=people&hl=en
people,housing,claim,3,2017-03,DC,https://trends.google.com/trends/explore?date=2015-01-01%202025-05-10&geo=US-DC&q=people&hl=en
families belong together,guns_and_criminal_justice,actor,3,2018-06,AK,https://trends.google.com/trends/explore?date=2015-01-01%202025-05-10&geo=US-AK&q=families%20belong%20together&hl=en
families belong together,guns_and_criminal_justice,actor,3,2018-06,AL,https://trends.google.com/trends/explore?date=2015-01-01%202025-05-10&geo=US-AL&q=families%20belong%20together&hl=en
families belong together,guns_and_criminal_justice,actor,3,2018-06,AR,https://trends.google.com/trends/explore?date=2015-01-01%202025-05-10&geo=US-AR&q=families%20belong%20together&hl=en
families belong together,guns_and_criminal_justice,actor,3,2018-06,AZ,https://trends.google.com/trends/explore?date=2015-01-01%202025-05-10&geo=US-AZ&q=families%20belong%20together&hl=en
families belong together,guns_and_criminal_justice,actor,3,2018-06,CA,https://trends.google.com/trends/explore?date=2015-01-01%202025-05-10&geo=US-CA&q=families%20belong%20together&hl=en
families belong together,guns_and_criminal_justice,actor,3,2018-06,CO,https://trends.google.com/trends/explore?date=2015-01-01%202025-05-10&geo=US-CO&q=families%20belong%20together&hl=en
families belong together,guns_and_criminal_justice,actor,3,2018-06,CT,https://trends.google.com/trends/explore?date=2015-01-01%202025-05-10&geo=US-CT&q=families%20belong%20together&hl=en
families belong together,guns_and_criminal_justice,actor,3,2018-06,DE,https://trends.google.com/trends/explore?date=2015-01-01%202025-05-10&geo=US-DE&q=families%20belong%20together&hl=en
families belong together,guns_and_criminal_justice,actor,3,2018-06,FL,https://trends.google.com/trends/explore?date=2015-01-01%202025-05-10&geo=US-FL&q=families%20belong%20together&hl=en
families belong together,guns_and_criminal_justice,actor,3,2018-06,GA,https://trends.google.com/trends/explore?date=2015-01-01%202025-05-10&geo=US-GA&q=families%20belong%20together&hl=en
families belong together,guns_and_criminal_justice,actor,3,2018-06,HI,https://trends.google.com/trends/explore?date=2015-01-01%202025-05-10&geo=US-HI&q=families%20belong%20together&hl=en
families belong together,guns_and_criminal_justice,actor,3,2018-06,IA,https://trends.google.com/trends/explore?date=2015-01-01%202025-05-10&geo=US-IA&q=families%20belong%20together&hl=en
families belong together,guns_and_criminal_justice,actor,3,2018-06,ID,https://trends.google.com/trends/explore?date=2015-01-01%202025-05-10&geo=US-ID&q=families%20belong%20together&hl=en
families belong together,guns_and_criminal_justice,actor,3,2018-06,IL,https://trends.google.com/trends/explore?date=2015-01-01%202025-05-10&geo=US-IL&q=families%20belong%20together&hl=en
families belong together,guns_and_criminal_justice,actor,3,2018-06,IN,https://trends.google.com/trends/explore?date=2015-01-01%202025-05-10&geo=US-IN&q=families%20belong%20together&hl=en
families belong together,guns_and_criminal_justice,actor,3,2018-06,KS,https://trends.google.com/trends/explore?date=2015-01-01%202025-05-10&geo=US-KS&q=families%20belong%20together&hl=en
families belong together,guns_and_criminal_justice,actor,3,2018-06,KY,https://trends.google.com/trends/explore?date=2015-01-01%202025-05-10&geo=US-KY&q=families%20belong%20together&hl=en
families belong together,guns_and_criminal_justice,actor,3,2018-06,LA,https://trends.google.com/trends/explore?date=2015-01-01%202025-05-10&geo=US-LA&q=families%20belong%20together&hl=en
families belong together,guns_and_criminal_justice,actor,3,2018-06,MA,https://trends.google.com/trends/explore?date=2015-01-01%202025-05-10&geo=US-MA&q=families%20belong%20together&hl=en
families belong together,guns_and_criminal_justice,actor,3,2018-06,MD,https://trends.google.com/trends/explore?date=2015-01-01%202025-05-10&geo=US-MD&q=families%20belong%20together&hl=en
families belong together,guns_and_criminal_justice,actor,3,2018-06,ME,https://trends.google.com/trends/explore?date=2015-01-01%202025-05-10&geo=US-ME&q=families%20belong%20together&hl=en
families belong together,guns_and_criminal_justice,actor,3,2018-06,MI,https://trends.google.com/trends/explore?date=2015-01-01%202025-05-10&geo=US-MI&q=families%20belong%20together&hl=en
families belong together,guns_and_criminal_justice,actor,3,2018-06,MN,https://trends.google.com/trends/explore?date=2015-01-01%202025-05-10&geo=US-MN&q=families%20belong%20together&hl=en
families belong together,guns_and_criminal_justice,actor,3,2018-06,MO,https://trends.google.com/trends/explore?date=2015-01-01%202025-05-10&geo=US-MO&q=families%20belong%20together&hl=en
families belong together,guns_and_criminal_justice,actor,3,2018-06,MS,https://trends.google.com/trends/explore?date=2015-01-01%202025-05-10&geo=US-MS&q=families%20belong%20together&hl=en
families belong together,guns_and_criminal_justice,actor,3,2018-06,MT,https://trends.google.com/trends/explore?date=2015-01-01%202025-05-10&geo=US-MT&q=families%20belong%20together&hl=en
families belong together,guns_and_criminal_justice,actor,3,2018-06,NC,https://trends.google.com/trends/explore?date=2015-01-01%202025-05-10&geo=US-NC&q=families%20belong%20together&hl=en
families belong together,guns_and_criminal_justice,actor,3,2018-06,ND,https://trends.google.com/trends/explore?date=2015-01-01%202025-05-10&geo=US-ND&q=families%20belong%20together&hl=en
families belong together,guns_and_criminal_justice,actor,3,2018-06,NE,https://trends.google.com/trends/explore?date=2015-01-01%202025-05-10&geo=US-NE&q=families%20belong%20together&hl=en
families belong together,guns_and_criminal_justice,actor,3,2018-06,NH,https://trends.google.com/trends/explore?date=2015-01-01%202025-05-10&geo=US-NH&q=families%20belong%20together&hl=en
families belong together,guns_and_criminal_justice,actor,3,2018-06,NJ,https://trends.google.com/trends/explore?date=2015-01-01%202025-05-10&geo=US-NJ&q=families%20belong%20together&hl=en
families belong together,guns_and_criminal_justice,actor,3,2018-06,NM,https://trends.google.com/trends/explore?date=2015-01-01%202025-05-10&geo=US-NM&q=families%20belong%20together&hl=en
families belong together,guns_and_criminal_justice,actor,3,2018-06,NV,https://trends.google.com/trends/explore?date=2015-01-01%202025-05-10&geo=US-NV&q=families%20belong%20together&hl=en
families belong together,guns_and_criminal_justice,actor,3,2018-06,NY,https://trends.google.com/trends/explore?date=2015-01-01%202025-05-10&geo=US-NY&q=families%20belong%20together&hl=en
families belong together,guns_and_criminal_justice,actor,3,2018-06,OH,https://trends.google.com/trends/explore?date=2015-01-01%202025-05-10&geo=US-OH&q=families%20belong%20together&hl=en
families belong together,guns_and_criminal_justice,actor,3,2018-06,OK,https://trends.google.com/trends/explore?date=2015-01-01%202025-05-10&geo=US-OK&q=families%20belong%20together&hl=en
families belong together,guns_and_criminal_justice,actor,3,2018-06,OR,https://trends.google.com/trends/explore?date=2015-01-01%202025-05-10&geo=US-OR&q=families%20belong%20together&hl=en
families belong together,guns_and_criminal_justice,actor,3,2018-06,PA,https://trends.google.com/trends/explore?date=2015-01-01%202025-05-10&geo=US-PA&q=families%20belong%20together&hl=en
families belong together,guns_and_criminal_justice,actor,3,2018-06,RI,https://trends.google.com/trends/explore?date=2015-01-01%202025-05-10&geo=US-RI&q=families%20belong%20together&hl=en
families belong together,guns_and_criminal_justice,actor,3,2018-06,SC,https://trends.google.com/trends/explore?date=2015-01-01%202025-05-10&geo=US-SC&q=families%20belong%20together&hl=en
families belong together,guns_and_criminal_justice,actor,3,2018-06,SD,https://trends.google.com/trends/explore?date=2015-01-01%202025-05-10&geo=US-SD&q=families%20belong%20together&hl=en
families belong together,guns_and_criminal_justice,actor,3,2018-06,TN,https://trends.google.com/trends/explore?date=2015-01-01%202025-05-10&geo=US-TN&q=families%20belong%20together&hl=en
families belong together,guns_and_criminal_justice,actor,3,2018-06,TX,https://trends.google.com/trends/explore?date=2015-01-01%202025-05-10&geo=US-TX&q=families%20belong%20together&hl=en
families belong together,guns_and_criminal_justice,actor,3,2018-06,UT,https://trends.google.com/trends/explore?date=2015-01-01%202025-05-10&geo=US-UT&q=families%20belong%20together&hl=en
families belong together,guns_and_criminal_justice,actor,3,2018-06,VA,https://trends.google.com/trends/explore?date=2015-01-01%202025-05-10&geo=US-VA&q=families%20belong%20together&hl=en
families belong together,guns_and_criminal_justice,actor,3,2018-06,VT,https://trends.google.com/trends/explore?date=2015-01-01%202025-05-10&geo=US-VT&q=families%20belong%20together&hl=en
families belong together,guns_and_criminal_justice,actor,3,2018-06,WA,https://trends.google.com/trends/explore?date=2015-01-01%202025-05-10&geo=US-WA&q=families%20belong%20together&hl=en
families belong together,guns_and_criminal_justice,actor,3,2018-06,WI,https://trends.google.com/trends/explore?date=2015-01-01%202025-05-10&geo=US-WI&q=families%20belong%20together&hl=en
families belong together,guns_and_criminal_justice,actor,3,2018-06,WV,https://trends.google.com/trends/explore?date=2015-01-01%202025-05-10&geo=US-WV&q=families%20belong%20together&hl=en
families belong together,guns_and_criminal_justice,actor,3,2018-06,WY,https://trends.google.com/trends/explore?date=2015-01-01%202025-05-10&geo=US-WY&q=families%20belong%20together&hl=en
families belong together,guns_and_criminal_justice,actor,3,2018-06,DC,https://trends.google.com/trends/explore?date=2015-01-01%202025-05-10&geo=US-DC&q=families%20belong%20together&hl=en
united food and commercial workers local 7,healthcare,actor,3,2022-01,AK,https://trends.google.com/trends/explore?date=2015-01-01%202025-05-10&geo=US-AK&q=united%20food%20and%20commercial%20workers%20local%207&hl=en
united food and commercial workers local 7,healthcare,actor,3,2022-01,AL,https://trends.google.com/trends/explore?date=2015-01-01%202025-05-10&geo=US-AL&q=united%20food%20and%20commercial%20workers%20local%207&hl=en
united food and commercial workers local 7,healthcare,actor,3,2022-01,AR,https://trends.google.com/trends/explore?date=2015-01-01%202025-05-10&geo=US-AR&q=united%20food%20and%20commercial%20workers%20local%207&hl=en
united food and commercial workers local 7,healthcare,actor,3,2022-01,AZ,https://trends.google.com/trends/explore?date=2015-01-01%202025-05-10&geo=US-AZ&q=united%20food%20and%20commercial%20workers%20local%207&hl=en
united food and commercial workers local 7,healthcare,actor,3,2022-01,CA,https://trends.google.com/trends/explore?date=2015-01-01%202025-05-10&geo=US-CA&q=united%20food%20and%20commercial%20workers%20local%207&hl=en
united food and commercial workers local 7,healthcare,actor,3,2022-01,CO,https://trends.google.com/trends/explore?date=2015-01-01%202025-05-10&geo=US-CO&q=united%20food%20and%20commercial%20workers%20local%207&hl=en
united food and commercial workers local 7,healthcare,actor,3,2022-01,CT,https://trends.google.com/trends/explore?date=2015-01-01%202025-05-10&geo=US-CT&q=united%20food%20and%20commercial%20workers%20local%207&hl=en
united food and commercial workers local 7,healthcare,actor,3,2022-01,DE,https://trends.google.com/trends/explore?date=2015-01-01%202025-05-10&geo=US-DE&q=united%20food%20and%20commercial%20workers%20local%207&hl=en
united food and commercial workers local 7,healthcare,actor,3,2022-01,FL,https://trends.google.com/trends/explore?date=2015-01-01%202025-05-10&geo=US-FL&q=united%20food%20and%20commercial%20workers%20local%207&hl=en
united food and commercial workers local 7,healthcare,actor,3,2022-01,GA,https://trends.google.com/trends/explore?date=2015-01-01%202025-05-10&geo=US-GA&q=united%20food%20and%20commercial%20workers%20local%207&hl=en
united food and commercial workers local 7,healthcare,actor,3,2022-01,HI,https://trends.google.com/trends/explore?date=2015-01-01%202025-05-10&geo=US-HI&q=united%20food%20and%20commercial%20workers%20local%207&hl=en
united food and commercial workers local 7,healthcare,actor,3,2022-01,IA,https://trends.google.com/trends/explore?date=2015-01-01%202025-05-10&geo=US-IA&q=united%20food%20and%20commercial%20workers%20local%207&hl=en
united food and commercial workers local 7,healthcare,actor,3,2022-01,ID,https://trends.google.com/trends/explore?date=2015-01-01%202025-05-10&geo=US-ID&q=united%20food%20and%20commercial%20workers%20local%207&hl=en
united food and commercial workers local 7,healthcare,actor,3,2022-01,IL,https://trends.google.com/trends/explore?date=2015-01-01%202025-05-10&geo=US-IL&q=united%20food%20and%20commercial%20workers%20local%207&hl=en
united food and commercial workers local 7,healthcare,actor,3,2022-01,IN,https://trends.google.com/trends/explore?date=2015-01-01%202025-05-10&geo=US-IN&q=united%20food%20and%20commercial%20workers%20local%207&hl=en
united food and commercial workers local 7,healthcare,actor,3,2022-01,KS,https://trends.google.com/trends/explore?date=2015-01-01%202025-05-10&geo=US-KS&q=united%20food%20and%20commercial%20workers%20local%207&hl=en
united food and commercial workers local 7,healthcare,actor,3,2022-01,KY,https://trends.google.com/trends/explore?date=2015-01-01%202025-05-10&geo=US-KY&q=united%20food%20and%20commercial%20workers%20local%207&hl=en
united food and commercial workers local 7,healthcare,actor,3,2022-01,LA,https://trends.google.com/trends/explore?date=2015-01-01%202025-05-10&geo=US-LA&q=united%20food%20and%20commercial%20workers%20local%207&hl=en
united food and commercial workers local 7,healthcare,actor,3,2022-01,MA,https://trends.google.com/trends/explore?date=2015-01-01%202025-05-10&geo=US-MA&q=united%20food%20and%20commercial%20workers%20local%207&hl=en
united food and commercial workers local 7,healthcare,actor,3,2022-01,MD,https://trends.google.com/trends/explore?date=2015-01-01%202025-05-10&geo=US-MD&q=united%20food%20and%20commercial%20workers%20local%207&hl=en
united food and commercial workers local 7,healthcare,actor,3,2022-01,ME,https://trends.google.com/trends/explore?date=2015-01-01%202025-05-10&geo=US-ME&q=united%20food%20and%20commercial%20workers%20local%207&hl=en
united food and commercial workers local 7,healthcare,actor,3,2022-01,MI,https://trends.google.com/trends/explore?date=2015-01-01%202025-05-10&geo=US-MI&q=united%20food%20and%20commercial%20workers%20local%207&hl=en
united food and commercial workers local 7,healthcare,actor,3,2022-01,MN,https://trends.google.com/trends/explore?date=2015-01-01%202025-05-10&geo=US-MN&q=united%20food%20and%20commercial%20workers%20local%207&hl=en
united food and commercial workers local 7,healthcare,actor,3,2022-01,MO,https://trends.google.com/trends/explore?date=2015-01-01%202025-05-10&geo=US-MO&q=united%20food%20and%20commercial%20workers%20local%207&hl=en
united food and commercial workers local 7,healthcare,actor,3,2022-01,MS,https://trends.google.com/trends/explore?date=2015-01-01%202025-05-10&geo=US-MS&q=united%20food%20and%20commercial%20workers%20local%207&hl=en
united food and commercial workers local 7,healthcare,actor,3,2022-01,MT,https://trends.google.com/trends/explore?date=2015-01-01%202025-05-10&geo=US-MT&q=united%20food%20and%20commercial%20workers%20local%207&hl=en
united food and commercial workers local 7,healthcare,actor,3,2022-01,NC,https://trends.google.com/trends/explore?date=2015-01-01%202025-05-10&geo=US-NC&q=united%20food%20and%20commercial%20workers%20local%207&hl=en
united food and commercial workers local 7,healthcare,actor,3,2022-01,ND,https://trends.google.com/trends/explore?date=2015-01-01%202025-05-10&geo=US-ND&q=united%20food%20and%20commercial%20workers%20local%207&hl=en
united food and commercial workers local 7,healthcare,actor,3,2022-01,NE,https://trends.google.com/trends/explore?date=2015-01-01%202025-05-10&geo=US-NE&q=united%20food%20and%20commercial%20workers%20local%207&hl=en
united food and commercial workers local 7,healthcare,actor,3,2022-01,NH,https://trends.google.com/trends/explore?date=2015-01-01%202025-05-10&geo=US-NH&q=united%20food%20and%20commercial%20workers%20local%207&hl=en
united food and commercial workers local 7,healthcare,actor,3,2022-01,NJ,https://trends.google.com/trends/explore?date=2015-01-01%202025-05-10&geo=US-NJ&q=united%20food%20and%20commercial%20workers%20local%207&hl=en
united food and commercial workers local 7,healthcare,actor,3,2022-01,NM,https://trends.google.com/trends/explore?date=2015-01-01%202025-05-10&geo=US-NM&q=united%20food%20and%20commercial%20workers%20local%207&hl=en
united food and commercial workers local 7,healthcare,actor,3,2022-01,NV,https://trends.google.com/trends/explore?date=2015-01-01%202025-05-10&geo=US-NV&q=united%20food%20and%20commercial%20workers%20local%207&hl=en
united food and commercial workers local 7,healthcare,actor,3,2022-01,NY,https://trends.google.com/trends/explore?date=2015-01-01%202025-05-10&geo=US-NY&q=united%20food%20and%20commercial%20workers%20local%207&hl=en
united food and commercial workers local 7,healthcare,actor,3,2022-01,OH,https://trends.google.com/trends/explore?date=2015-01-01%202025-05-10&geo=US-OH&q=united%20food%20and%20commercial%20workers%20local%207&hl=en
united food and commercial workers local 7,healthcare,actor,3,2022-01,OK,https://trends.google.com/trends/explore?date=2015-01-01%202025-05-10&geo=US-OK&q=united%20food%20and%20commercial%20workers%20local%207&hl=en
united food and commercial workers local 7,healthcare,actor,3,2022-01,OR,https://trends.google.com/trends/explore?date=2015-01-01%202025-05-10&geo=US-OR&q=united%20food%20and%20commercial%20workers%20local%207&hl=en
united food and commercial workers local 7,healthcare,actor,3,2022-01,PA,https://trends.google.com/trends/explore?date=2015-01-01%202025-05-10&geo=US-PA&q=united%20food%20and%20commercial%20workers%20local%207&hl=en
united food and commercial workers local 7,healthcare,actor,3,2022-01,RI,https://trends.google.com/trends/explore?date=2015-01-01%202025-05-10&geo=US-RI&q=united%20food%20and%20commercial%20workers%20local%207&hl=en
united food and commercial workers local 7,healthcare,actor,3,2022-01,SC,https://trends.google.com/trends/explore?date=2015-01-01%202025-05-10&geo=US-SC&q=united%20food%20and%20commercial%20workers%20local%207&hl=en
united food and commercial workers local 7,healthcare,actor,3,2022-01,SD,https://trends.google.com/trends/explore?date=2015-01-01%202025-05-10&geo=US-SD&q=united%20food%20and%20commercial%20workers%20local%207&hl=en
united food and commercial workers local 7,healthcare,actor,3,2022-01,TN,https://trends.google.com/trends/explore?date=2015-01-01%202025-05-10&geo=US-TN&q=united%20food%20and%20commercial%20workers%20local%207&hl=en
united food and commercial workers local 7,healthcare,actor,3,2022-01,TX,https://trends.google.com/trends/explore?date=2015-01-01%202025-05-10&geo=US-TX&q=united%20food%20and%20commercial%20workers%20local%207&hl=en
united food and commercial workers local 7,healthcare,actor,3,2022-01,UT,https://trends.google.com/trends/explore?date=2015-01-01%202025-05-10&geo=US-UT&q=united%20food%20and%20commercial%20workers%20local%207&hl=en
united food and commercial workers local 7,healthcare,actor,3,2022-01,VA,https://trends.google.com/trends/explore?date=2015-01-01%202025-05-10&geo=US-VA&q=united%20food%20and%20commercial%20workers%20local%207&hl=en
united food and commercial workers local 7,healthcare,actor,3,2022-01,VT,https://trends.google.com/trends/explore?date=2015-01-01%202025-05-10&geo=US-VT&q=united%20food%20and%20commercial%20workers%20local%207&hl=en
united food and commercial workers local 7,healthcare,actor,3,2022-01,WA,https://trends.google.com/trends/explore?date=2015-01-01%202025-05-10&geo=US-WA&q=united%20food%20and%20commercial%20workers%20local%207&hl=en
united food and commercial workers local 7,healthcare,actor,3,2022-01,WI,https://trends.google.com/trends/explore?date=2015-01-01%202025-05-10&geo=US-WI&q=united%20food%20and%20commercial%20workers%20local%207&hl=en
united food and commercial workers local 7,healthcare,actor,3,2022-01,WV,https://trends.google.com/trends/explore?date=2015-01-01%202025-05-10&geo=US-WV&q=united%20food%20and%20commercial%20workers%20local%207&hl=en
united food and commercial workers local 7,healthcare,actor,3,2022-01,WY,https://trends.google.com/trends/explore?date=2015-01-01%202025-05-10&geo=US-WY&q=united%20food%20and%20commercial%20workers%20local%207&hl=en
united food and commercial workers local 7,healthcare,actor,3,2022-01,DC,https://trends.google.com/trends/explore?date=2015-01-01%202025-05-10&geo=US-DC&q=united%20food%20and%20commercial%20workers%20local%207&hl=en
may 30th alliance,racism_and_immigration,actor,4,2020-10,AK,https://trends.google.com/trends/explore?date=2015-01-01%202025-05-10&geo=US-AK&q=may%2030th%20alliance&hl=en
may 30th alliance,racism_and_immigration,actor,4,2020-10,AL,https://trends.google.com/trends/explore?date=2015-01-01%202025-05-10&geo=US-AL&q=may%2030th%20alliance&hl=en
may 30th alliance,racism_and_immigration,actor,4,2020-10,AR,https://trends.google.com/trends/explore?date=2015-01-01%202025-05-10&geo=US-AR&q=may%2030th%20alliance&hl=en
may 30th alliance,racism_and_immigration,actor,4,2020-10,AZ,https://trends.google.com/trends/explore?date=2015-01-01%202025-05-10&geo=US-AZ&q=may%2030th%20alliance&hl=en
may 30th alliance,racism_and_immigration,actor,4,2020-10,CA,https://trends.google.com/trends/explore?date=2015-01-01%202025-05-10&geo=US-CA&q=may%2030th%20alliance&hl=en
may 30th alliance,racism_and_immigration,actor,4,2020-10,CO,https://trends.google.com/trends/explore?date=2015-01-01%202025-05-10&geo=US-CO&q=may%2030th%20alliance&hl=en
may 30th alliance,racism_and_immigration,actor,4,2020-10,CT,https://trends.google.com/trends/explore?date=2015-01-01%202025-05-10&geo=US-CT&q=may%2030th%20alliance&hl=en
may 30th alliance,racism_and_immigration,actor,4,2020-10,DE,https://trends.google.com/trends/explore?date=2015-01-01%202025-05-10&geo=US-DE&q=may%2030th%20alliance&hl=en
may 30th alliance,racism_and_immigration,actor,4,2020-10,FL,https://trends.google.com/trends/explore?date=2015-01-01%202025-05-10&geo=US-FL&q=may%2030th%20alliance&hl=en
may 30th alliance,racism_and_immigration,actor,4,2020-10,GA,https://trends.google.com/trends/explore?date=2015-01-01%202025-05-10&geo=US-GA&q=may%2030th%20alliance&hl=en
may 30th alliance,racism_and_immigration,actor,4,2020-10,HI,https://trends.google.com/trends/explore?date=2015-01-01%202025-05-10&geo=US-HI&q=may%2030th%20alliance&hl=en
may 30th alliance,racism_and_immigration,actor,4,2020-10,IA,https://trends.google.com/trends/explore?date=2015-01-01%202025-05-10&geo=US-IA&q=may%2030th%20alliance&hl=en
may 30th alliance,racism_and_immigration,actor,4,2020-10,ID,https://trends.google.com/trends/explore?date=2015-01-01%202025-05-10&geo=US-ID&q=may%2030th%20alliance&hl=en
